PSG Operasyon Müdürl,PSG Operasyn mrkzi 2,Tesisat,Sipariş,ENLEM,BOYLAM,Toplam kwh ,mahalle adı,ILCE_ADI,NİTELİKLİ /NİTELİKSİZ DURUMU,Şirket Adı,Bölge Müdürlüğü,Ters Kayıt Tarihi,Oluşturma Tarihi,Tutanak Tarihi,Rapor Tarihi,Kaçak Tüketim Miktarı (kWh),Ek Tahakkuk Miktarı (kWh)
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4005836343,690420056,             40.9763375220835,             29.1494051306942,"1,410",İNÖNÜ,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/31/2024,5/31/2024,5/31/2024,1410.048,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4005836350,690634142,             40.9659767123055,             29.1066926728106,"116,119",İÇERENKÖY,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/14/2024,6/12/2024,6/14/2024,4872.713,111246.281
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4005889343,689952911,             40.9863701606411,             29.1729096546379,"4,770",FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/6/2024,5/4/2024,5/6/2024,570,4200
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4005889343,690450673,             40.9863701606411,             29.1729096546379,960,FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/5/2024,6/5/2024,6/5/2024,690,270
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4005972036,690563982,             40.9822225681764,             29.1534027176052,"36,900",MEVLANA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/27/2024,6/26/2024,6/27/2024,19800,17100
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4006019254,690123837,             40.9711844705633,             29.1151117889125,"8,840",İÇERENKÖY,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/13/2024,5/13/2024,5/13/2024,197.369,8642.796
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4006035342,689554927,40.9695417030001,29.136790176,"3,240",FINDIKLI,MALTEPE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/25/2024,4/25/2024,4/25/2024,3240,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4006057006,688733931,             40.9755571546079,             29.1483598909893,336,İNÖNÜ,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,2/23/2024,2/22/2024,2/23/2024,336,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4006093660,689363375,             40.9845074233005,             29.1524023582182,"9,018",MEVLANA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/22/2024,3/22/2024,3/22/2024,200.4,8817.6
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4006339790,689305285,             40.9796200820170,             29.1842658457397,"1,964",FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/21/2024,3/19/2024,3/21/2024,106.93905,1856.61095
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4010491126,688143121,             40.9724009632694,             29.1082911848489,"1,728",İÇERENKÖY,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/15/2024,1/15/2024,1/15/2024,864,864
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4010491129,688142589,             40.9724009632694,             29.1082911848489,"40,535",İÇERENKÖY,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/25/2024,1/15/2024,1/25/2024,40534.56,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4010491129,688142589,             40.9724009632694,             29.1082911848489,0,İÇERENKÖY,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,25.01.2024,1/25/2024,1/15/2024,1/25/2024,0,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4011545931,688357379,             40.9790144722508,             29.1395440178482,"3,244",KAYIŞDAĞI,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/29/2024,1/25/2024,1/29/2024,108.169,3135.76
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4011936602,688436878,             40.9901478837288,             29.1764541337197,"4,011",FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,2/2/2024,1/26/2024,2/2/2024,0,4011
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4012544336,688037338,             40.9736798820086,             29.1252761660144,"7,272",İÇERENKÖY,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/10/2024,1/9/2024,1/10/2024,1224,6048
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4012973618,689195885,,,"3,607",İÇERENKÖY,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/2/2024,4/2/2024,4/2/2024,3607.2,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013034215,689592387,,,"6,739",FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/3/2024,4/3/2024,4/3/2024,6739.2,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013045718,687697720,             40.9857181700057,             29.1648307458011,"2,705",YENİ ÇAMLICA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/3/2024,1/3/2024,1/3/2024,2705.4,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013045718,687697720,             40.9857181700057,             29.1648307458011,0,YENİ ÇAMLICA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,03.01.2024,1/3/2024,1/3/2024,1/3/2024,0,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013045720,687697707,             40.9857181700057,             29.1648307458011,"3,888",YENİ ÇAMLICA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/3/2024,12/28/2023,1/3/2024,3888,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013045724,687675088,             40.9762561173742,             29.1828643751770,"3,240",FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/3/2024,12/27/2023,1/3/2024,3240,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013049868,687690233,             40.9855109850000,             29.1930300250000,"5,845",FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/8/2024,12/28/2023,1/8/2024,5844.96,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013057842,688014925,             40.9733191598207,             29.1225217189640,"3,888",,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/15/2024,1/8/2024,1/15/2024,3888,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013059661,688141207,             40.9829164738767,             29.1696673957631,"2,592",,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/16/2024,1/16/2024,1/16/2024,2592,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013097025,688655076,,,"44,582",FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,2/16/2024,2/10/2024,2/16/2024,44582.4,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013108791,688882936,,,"4,329",FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,2/29/2024,2/24/2024,2/29/2024,4328.64,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013112202,688800970,,,"2,592",YENİ ÇAMLICA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/12/2024,2/26/2024,3/12/2024,2592,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013112205,688950684,             40.9796849166140,             29.1778347881585,"5,782",FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/4/2024,2/28/2024,3/4/2024,5781.888,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013117918,687783677,             40.9820853872225,             29.1816121526063,"2,592",FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/8/2024,3/4/2024,3/8/2024,2592,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013117945,687368679,             40.9762385509772,             29.1497069494956,"2,705",İNÖNÜ,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/11/2024,3/5/2024,3/11/2024,2705.4,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013118000,687309394,             40.9810622711666,             29.1756627196446,"2,592",FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/8/2024,3/4/2024,3/8/2024,2592,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013120161,689053029,             40.9813912399113,             29.1409160848707,"2,705",KAYIŞDAĞI,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/12/2024,3/9/2024,3/12/2024,2705.4,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013120291,689030988,,,"8,748",FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/12/2024,3/9/2024,3/12/2024,8748,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013120301,689030927,,,"2,705",İÇERENKÖY,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/12/2024,3/9/2024,3/12/2024,2705.4,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013120321,689001103,,,"3,888",,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/12/2024,3/9/2024,3/12/2024,3888,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013120321,689475025,,,691,,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/2/2024,4/2/2024,4/2/2024,691.2,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013126050,689201957,             40.9793571615592,             29.1779883205891,"4,109",FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/18/2024,3/14/2024,3/18/2024,4109.184,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013126449,690412943,             40.9691729606130,             29.1090111248195,"3,780",İÇERENKÖY,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/31/2024,5/31/2024,5/31/2024,3780,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013132260,689337146,,,"16,036",KÜÇÜKBAKKALKÖY,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/23/2024,3/21/2024,3/23/2024,16035.84,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013143500,689483932,,,"2,705",FINDIKLI,MALTEPE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/3/2024,4/1/2024,4/3/2024,2705.4,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013143509,689560222,             40.9845837373226,             29.1931134573932,"3,240",FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/3/2024,4/2/2024,4/3/2024,3240,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013150342,689592027,             40.9824177296832,             29.1833991743624,"4,316",FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/8/2024,4/5/2024,4/8/2024,4315.68,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013164922,689554716,             40.9871004371041,             29.1656076476698,"2,705",YENİ ÇAMLICA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/29/2024,4/24/2024,4/29/2024,2705.4,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013180948,690064142,,,"2,592",İÇERENKÖY,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/14/2024,5/8/2024,5/14/2024,2592,0
BOĞAZ DAĞ. OP. MÜD.,ATAŞEHİR O.M.,4013186499,690174513,,,"1,728",FERHATPAŞA,ATAŞEHİR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/20/2024,5/20/2024,5/20/2024,1728,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4003819669,688389741,             41.0039038015260,             29.1835420960692,"86,400",ESENKENT,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/28/2024,1/27/2024,1/28/2024,43200,43200
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4003858251,690268293,             41.0174741944807,             29.1666752132540,"18,360",AŞAĞI DUDULLU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/21/2024,5/21/2024,5/21/2024,18360,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4003868971,688980363,             41.0164156090468,             29.1386793646962,"1,944",ALTINŞEHİR,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/6/2024,3/5/2024,3/6/2024,1944,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4003938147,688998105,             41.0238692554759,             29.1459777746472,"2,255",CEMİL MERİÇ,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/4/2024,3/4/2024,3/4/2024,2254.5,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4003938147,689953613,             41.0238692554759,             29.1459777746472,"1,804",CEMİL MERİÇ,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/3/2024,5/3/2024,5/3/2024,1803.6,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4003969252,690062799,             41.0205751912610,             29.1425579758253,"2,988",CEMİL MERİÇ,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/10/2024,5/9/2024,5/10/2024,2988,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4003993589,690599331,             41.0218160796157,             29.1557384216199,83,ADEM YAVUZ,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/13/2024,6/12/2024,6/13/2024,82.732,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4003999160,689593150,             41.0083293933428,             29.1606992330307,"3,784",YUKARI DUDULLU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/5/2024,4/3/2024,4/5/2024,1892.16,1892.16
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004040149,689510205,             40.9989222978011,             29.1481980641441,"1,271,930",YUKARI DUDULLU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/16/2024,5/16/2024,5/16/2024,648000,623930
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004047123,688004415,             41.0185995027789,             29.1512312672592,"11,801",ADEM YAVUZ,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/9/2024,1/8/2024,1/9/2024,5900.4,5900.4
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004138583,688894328,             41.0229968421118,             29.1648025508300,"12,960",AŞAĞI DUDULLU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,2/28/2024,2/28/2024,2/28/2024,12960,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004177012,688875921,             41.0006112689330,             29.1286074998391,"1,800",TATLISU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,2/23/2024,2/23/2024,2/23/2024,900,900
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004189444,688708498,             41.0159503434711,             29.1578112890260,"1,680",YUKARI DUDULLU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/5/2024,2/14/2024,3/5/2024,960,720
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004189444,688708498,             41.0159503434711,             29.1578112890260,"11,640",YUKARI DUDULLU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,05.03.2024,2/14/2024,2/14/2024,2/14/2024,960,10680
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004189444,688708498,             41.0159503434711,             29.1578112890260,"-11,640",YUKARI DUDULLU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,05.03.2024,2/14/2024,2/14/2024,3/5/2024,-960,-10680
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004224206,690667779,             40.9971112508409,             29.1920733188013,"4,248",ESENKENT,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/25/2024,6/25/2024,6/25/2024,4248,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004243543,688173847,             41.0167785528344,             29.1509865017362,"10,800",ADEM YAVUZ,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/16/2024,1/16/2024,1/16/2024,930,9870
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004244575,689760701,             40.9979516418740,             29.1351909135270,"24,990",TATLISU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/19/2024,4/19/2024,4/19/2024,18587.448,6402.3432
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004251331,690010611,             41.0237603310066,             29.1814935255596,"1,148",MEHMET AKİF,ÇEKMEKÖY,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/6/2024,5/6/2024,5/6/2024,1147.5,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004261392,689323158,             41.0075801367177,             29.1421415321142,"10,836",MEHMET AKİF,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/22/2024,3/19/2024,3/22/2024,873.687,9962.102
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004265895,688988096,             41.0004167326562,             29.1393158180774,"3,636",TATLISU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/1/2024,3/1/2024,3/1/2024,3636,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004265895,689953791,             41.0004167326562,             29.1393158180774,"2,448",TATLISU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/8/2024,5/8/2024,5/8/2024,2448,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004270162,688658712,             41.0004074332101,             29.1393488229364,401,TATLISU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/12/2024,3/11/2024,3/12/2024,400.752,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004270162,688974774,             41.0004074332101,             29.1393488229364,"3,152",TATLISU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/1/2024,3/1/2024,3/1/2024,3151.6848,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004270162,690062896,             41.0004074332101,             29.1393488229364,"6,246",TATLISU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/15/2024,5/15/2024,5/15/2024,6246.24,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004274926,690793711,             41.0200327419766,             29.1497056664129,"1,924",CEMİL MERİÇ,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,7/2/2024,7/2/2024,7/2/2024,1923.84,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004276543,690113676,             41.0150304787453,             29.1950992851847,"6,004",ÇAMLIK,ÇEKMEKÖY,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/15/2024,5/15/2024,5/15/2024,6004.152,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004281745,690176783,             40.9999018706942,             29.1370443613677,"1,800",TATLISU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/17/2024,5/16/2024,5/17/2024,900,900
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004312158,688388925,             41.0000339811331,             29.1393627186721,992,TATLISU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/28/2024,1/27/2024,1/28/2024,991.98,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004312158,688975039,             41.0000339811331,             29.1393627186721,"1,022",TATLISU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/1/2024,3/1/2024,3/1/2024,1022.04,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004312158,690047779,             41.0000339811331,             29.1393627186721,"2,044",TATLISU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/8/2024,5/8/2024,5/8/2024,2044.08,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004314877,689385162,             41.0180652429679,             29.1686384758317,"44,112",NECİP FAZIL,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/26/2024,3/25/2024,3/26/2024,44111.76,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004346304,689367709,             41.0298002016836,             29.1585443762962,"9,000",HUZUR,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/25/2024,3/23/2024,3/25/2024,4500,4500
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004351878,688998346,             41.0115058424756,             29.1686188836953,"10,028",ESENŞEHİR,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/3/2024,3/2/2024,3/3/2024,10027.9872,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004351878,689435041,             41.0115058424756,             29.1686188836953,"1,296",ESENŞEHİR,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/1/2024,4/1/2024,4/1/2024,1296,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004384882,688373386,             41.0841120686116,             29.1838459289668,490,YAVUZ SELİM,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,2/6/2024,2/6/2024,2/6/2024,489.6,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004476560,688303189,             41.0167953161514,             29.1423531843157,"3,600",CEMİL MERİÇ,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/24/2024,1/24/2024,1/24/2024,1512,2088
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004480795,690284835,             41.0417268135622,             29.1817933679053,"9,893",MERKEZ,ÇEKMEKÖY,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/23/2024,5/23/2024,5/23/2024,741.96,9150.84
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004482292,688998300,             41.0133435291194,             29.1526855395152,"2,976",YUKARI DUDULLU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/4/2024,3/2/2024,3/4/2024,2975.94,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004482292,689953946,             41.0133435291194,             29.1526855395152,"1,954",YUKARI DUDULLU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/6/2024,5/6/2024,5/6/2024,1953.9,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004482292,690492471,             41.0133435291194,             29.1526855395152,932,YUKARI DUDULLU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/6/2024,6/6/2024,6/6/2024,931.86,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004489074,687779723,             41.0209531872594,             29.1627753100767,"7,695",AŞAĞI DUDULLU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/3/2024,1/3/2024,1/3/2024,7695,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004496576,690635194,             40.9967630442021,             29.1474761713000,"18,020",ŞERİFALİ,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/14/2024,6/12/2024,6/14/2024,450.9,17569.214
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004567189,688281194,             41.0167340441910,             29.1613101748573,"1,440",AŞAĞI DUDULLU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/26/2024,1/25/2024,1/26/2024,1440,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004567189,688974978,             41.0167340441910,             29.1613101748573,"1,066",AŞAĞI DUDULLU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/4/2024,3/2/2024,3/4/2024,1065.6,0
BOĞAZ DAĞ. OP. MÜD.,ÇEKMEKÖY O.M.,4004616436,654494004,             41.0187046345630,             29.1634120712462,"10,822",AŞAĞI DUDULLU,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/27/2024,7/26/2019,6/27/2024,10821.6,0
